2327,192357,1
2328,192440,1
2329,192441,1
2330,192656,1
2331,192657,1
2332,193172,1
2333,193173,1
2334,193472,1
2335,193473,1
2336,193592,1
2337,193593,1
2338,193640,1
2339,193641,1
2340,194000,1
2341,194001,1
2346,194600,1
2347,194601,1
2348,194732,1
2349,194733,1
2358,195212,1
2359,195213,1
2362,195572,1
2363,195573,1
2366,195692,1
2367,195693,1
2368,195716,1
2369,195717,1
2372,196016,1
2373,196017,1
2376,196640,1
2377,196641,1
2378,196772,1
2379,196773,1
2380,197120,1
2381,197121,1
2382,197276,1
2383,197277,1
2390,197732,1
2391,197733,1
2392,197792,1
2393,197793,1
2394,197816,1
2395,197817,1
2398,198260,1
2399,198261,1
2400,198272,1
2401,198273,1
2404,198512,1
2405,198513,1
2406,198692,1
2407,198693,1
2408,199052,1
2409,199053,1
2410,199412,1
2411,199413,1
2414,199976,1
2415,199977,1
2416,200300,0
2417,200301,0
2418,200720,0
2419,200721,0
2420,200780,0
2421,200781,0
2422,201032,0
2423,201033,0
2424,201092,0
2425,201093,0
2426,201596,0
2427,201597,0
2428,202220,0
2429,202221,0
2432,202316,0
2433,202317,0
2436,202556,0
2437,202557,0
2444,203672,0
2445,203673,0
2448,204116,0
2449,204117,0
2450,204152,0
2451,204153,0
2452,204200,0
2453,204201,0
2456,204500,0
2457,204501,0
2458,204596,0
2459,204597,0
2462,204992,0
2463,204993,0
2470,205856,0
2471,205857,0
2472,206132,0
2473,206133,0
2476,206576,0
2477,206577,0
2480,206840,0
2481,206841,0
2484,207620,0
2485,207621,0
2490,207956,0
2491,207957,0
2492,207980,0
2493,207981,0
2494,208172,0
2495,208173,0
2496,208292,0
2497,208293,0
2498,208460,0
2499,208461,0
2500,208616,0
2501,208617,0
2506,209096,0
2507,209097,0
2510,209516,0
2511,209517,0
2512,209600,0
2513,209601,0
2514,209696,0
2515,209697,0
2520,210716,0
2521,210717,0
2522,211052,0
2523,211053,0
2526,212060,0
2527,212061,0
2528,212240,0
2529,212241,0
2530,212372,0
2531,212373,0
2532,212432,0
2533,212433,0
2534,212552,0
2535,212553,0
2536,212636,0
2537,212637,0
2538,212900,0
2539,212901,0
2542,213080,0
2543,213081,0
2544,213236,0
2545,213237,0
2548,213500,0
2549,213501,0
2550,213560,0
2551,213561,0
2554,213920,0
2555,213921,0
2560,215012,0
2561,215013,0
2566,216020,0
2567,216021,0
2570,216380,0
2571,216381,0
2572,216572,0
2573,216573,0
2574,216752,0
2575,216753,0
2580,217076,1
2581,217077,0
2582,217412,0
2583,217413,0
2584,217580,0
2585,217581,0
2588,217892,0
2589,217893,0
2590,217916,0
2591,217917,0
2594,218336,0
2595,218337,0
2596,218396,0
2597,218397,0
2598,218900,0
2599,218901,0
2600,218936,0
2601,218937,0
2602,219032,0
2603,219033,0
2610,219680,0
2611,219681,0
2614,220640,0
2615,220641,0
2618,220976,1
2619,220977,0
2620,221000,0
2621,221001,0
2622,221132,0
2623,221133,0
2626,221636,0
2627,221637,0
2628,221756,0
2629,221757,0
2632,222056,0
2633,222057,0
2634,222236,0
2635,222237,0
2640,222980,0
2641,222981,0
2642,223460,0
2643,223461,0
2644,223556,0
2645,223557,0
2646,223652,0
2647,223653,0
2652,224492,0
2653,224493,0
2654,224576,0
2655,224577,0
2656,224672,0
2657,224673,0
2658,224720,0
2659,224721,0
2660,225140,0
2661,225141,0
2662,225200,0
2663,225201,0
2664,225512,0
2665,225513,0
2666,225836,0
2667,225837,0
2668,226040,0
2669,226041,0
2670,226076,0
2671,226077,0
2672,226160,0
2673,226161,0
2676,226316,0
2677,226317,0
2678,226340,0
2679,226341,0
2682,226712,0
2683,226713,0
2684,226760,0
2685,226761,0
2686,227072,0
2687,227073,0
2688,227132,0
2689,227133,1
2692,227432,0
2693,227433,0
2696,227552,0
2697,227553,0
2700,228392,0
2701,228393,0
2702,229196,0
2703,229197,0
2704,229280,0
2705,229281,0
2708,229376,0
2709,229377,0
2710,229592,0
2711,229593,0
2716,230300,0
2717,230301,0
2718,230600,0
2719,230601,0
2720,230636,0
2721,230637,0
2726,231200,0
2727,231201,0
2728,231536,0
2729,231537,0
2732,231716,0
2733,231717,0
2734,231752,0
2735,231753,0
2736,231800,0
2737,231801,0
2742,232196,0
2743,232197,0
2746,232676,1
2747,232677,0
2748,232700,0
2749,232701,1
2750,233060,0
2751,233061,0
2754,233372,0
2755,233373,0
2758,233576,0
2759,233577,0
2760,233852,0
2761,233853,0
2762,234080,0
2763,234081,0
2764,234380,0
2765,234381,0
2766,234476,0
